city,__amount,__id,year,description,type,id
Hlpusd,149055628,Other Outgo,2014,Actual,actual,FFF79A3C4D2A4D5E9A4E08993AEB0E2C
Hlpusd,149055628,Other Outgo,2014,Actual,actual,1919F0BFCD534857ADE941783D6A56FC
Hlpusd,165515498,Other Outgo,2014,Actual,actual,4D6AAFE191AE43D8AA8FC0976763D0DE
Hlpusd,2302798500,Other Outgo,2014,Budget,budget,3D448F70FAB3464D91A1F0322ECAE584
Hlpusd,91894520,Other Outgo,2014,Actual,actual,C32F45B58FB944F9B5FCF31AEE64CE31
Hlpusd,597237493,Other Outgo,2014,Actual,actual,89F4CA21CCB04EA9808E7F8BD64A629B
Hlpusd,1859745300,Other Outgo,2015,Proposed Budget,budget,273AD772BF2140098B5EDDD1799A0EDE
Losangeles,366200359800,Benefits,2011,Budget,actual,9FA5B65A63FD49BFBF8DA6B7151CCCB4
Losangeles,331343633900,Benefits,2010,Budget,actual,9E9112078EC743BDAF4767020F99D357
Losangeles,402137759900,Benefits,2012,Budget,actual,B18D8DCBAC8A478C8A22B5F306CFC6E7
Losangeles,396023228900,Benefits,2013,Budget,actual,91AC3FA68D4441B79A5E9CF04917DD73
Losangeles,416856140600,Benefits,2014,Budget,actual,5E8AFEFE49CD409FB54D51901EF7DD6E
Losangeles,434387464200,Benefits,2015,Proposed Budget,budget,BDFB7238C64A45929D920053B514A29F
Losangeles,131443142800,Debt Service,2011,Budget,actual,9FA5B65A63FD49BFBF8DA6B7151CCCB4
Losangeles,108145122200,Debt Service,2010,Budget,actual,9E9112078EC743BDAF4767020F99D357
Losangeles,129240906100,Debt Service,2012,Budget,actual,B18D8DCBAC8A478C8A22B5F306CFC6E7
Losangeles,137308284300,Debt Service,2013,Budget,actual,91AC3FA68D4441B79A5E9CF04917DD73
Losangeles,154272670100,Debt Service,2014,Budget,actual,5E8AFEFE49CD409FB54D51901EF7DD6E
Losangeles,139360590500,Debt Service,2015,Proposed Budget,budget,BDFB7238C64A45929D920053B514A29F
Losangeles,48720225800,Equipment,2011,Budget,actual,9FA5B65A63FD49BFBF8DA6B7151CCCB4
Losangeles,52910577800,Equipment,2010,Budget,actual,9E9112078EC743BDAF4767020F99D357
Losangeles,52207248600,Equipment,2012,Budget,actual,B18D8DCBAC8A478C8A22B5F306CFC6E7
Losangeles,23582315700,Equipment,2013,Budget,actual,91AC3FA68D4441B79A5E9CF04917DD73
Losangeles,13316272300,Equipment,2014,Budget,actual,5E8AFEFE49CD409FB54D51901EF7DD6E
Losangeles,12878497000,Equipment,2015,Proposed Budget,budget,BDFB7238C64A45929D920053B514A29F
Losangeles,311268419300,Expenses,2011,Budget,actual,9FA5B65A63FD49BFBF8DA6B7151CCCB4
Losangeles,321667463500,Expenses,2010,Budget,actual,9E9112078EC743BDAF4767020F99D357
Losangeles,310653335600,Expenses,2012,Budget,actual,B18D8DCBAC8A478C8A22B5F306CFC6E7
Losangeles,360531338300,Expenses,2013,Budget,actual,91AC3FA68D4441B79A5E9CF04917DD73
Losangeles,391113774200,Expenses,2014,Budget,actual,5E8AFEFE49CD409FB54D51901EF7DD6E
Losangeles,348561843300,Expenses,2015,Proposed Budget,budget,BDFB7238C64A45929D920053B514A29F
Losangeles,302695726368,Other,2011,Budget,actual,9FA5B65A63FD49BFBF8DA6B7151CCCB4
Losangeles,340132359500,Other,2010,Budget,actual,9E9112078EC743BDAF4767020F99D357
Losangeles,329262818600,Other,2012,Budget,actual,B18D8DCBAC8A478C8A22B5F306CFC6E7
Losangeles,392344966900,Other,2014,Budget,actual,5E8AFEFE49CD409FB54D51901EF7DD6E
Losangeles,502347971400,Other,2015,Proposed Budget,budget,BDFB7238C64A45929D920053B514A29F
Losangeles,347007025800,Other,2013,Budget,actual,91AC3FA68D4441B79A5E9CF04917DD73
Losangeles,254769590900,Reserves,2011,Budget,actual,9FA5B65A63FD49BFBF8DA6B7151CCCB4
Losangeles,163419124800,Reserves,2010,Budget,actual,9E9112078EC743BDAF4767020F99D357
Losangeles,182024247100,Reserves,2012,Budget,actual,B18D8DCBAC8A478C8A22B5F306CFC6E7
Losangeles,155193896500,Reserves,2013,Budget,actual,91AC3FA68D4441B79A5E9CF04917DD73
Losangeles,173518244700,Reserves,2014,Budget,actual,5E8AFEFE49CD409FB54D51901EF7DD6E
Losangeles,188510773100,Reserves,2015,Proposed Budget,budget,BDFB7238C64A45929D920053B514A29F
Losangeles,425061201000,Salaries,2011,Budget,actual,9FA5B65A63FD49BFBF8DA6B7151CCCB4
Losangeles,438845106500,Salaries,2010,Budget,actual,9E9112078EC743BDAF4767020F99D357
Losangeles,423897614600,Salaries,2012,Budget,actual,B18D8DCBAC8A478C8A22B5F306CFC6E7
Losangeles,469873893900,Salaries,2014,Budget,actual,5E8AFEFE49CD409FB54D51901EF7DD6E
Losangeles,473993200300,Salaries,2015,Proposed Budget,budget,BDFB7238C64A45929D920053B514A29F
Losangeles,454098171700,Salaries,2013,Budget,actual,91AC3FA68D4441B79A5E9CF04917DD73
Losangeles,8680920300,Special,2011,Budget,actual,9FA5B65A63FD49BFBF8DA6B7151CCCB4
Losangeles,13245381900,Special,2012,Budget,actual,B18D8DCBAC8A478C8A22B5F306CFC6E7
Losangeles,4247193600,Special,2010,Budget,actual,9E9112078EC743BDAF4767020F99D357
Losangeles,10473621900,Special,2013,Budget,actual,91AC3FA68D4441B79A5E9CF04917DD73
Losangeles,13064939500,Special,2014,Budget,actual,5E8AFEFE49CD409FB54D51901EF7DD6E
Losangeles,14043275300,Special,2015,Proposed Budget,budget,BDFB7238C64A45929D920053B514A29F
Losangeles,15969164100,Transportation,2011,Budget,actual,9FA5B65A63FD49BFBF8DA6B7151CCCB4
Losangeles,17959899800,Transportation,2012,Budget,actual,B18D8DCBAC8A478C8A22B5F306CFC6E7
Losangeles,19232043700,Transportation,2013,Budget,actual,91AC3FA68D4441B79A5E9CF04917DD73
Losangeles,16557153100,Transportation,2014,Budget,actual,5E8AFEFE49CD409FB54D51901EF7DD6E
Losangeles,20708703000,Transportation,2015,Proposed Budget,budget,BDFB7238C64A45929D920053B514A29F
Losangeles,21546563700,Transportation,2010,Budget,actual,9E9112078EC743BDAF4767020F99D357
Losangeles,147923503200,Unappropriated Balance,2011,Budget,actual,9FA5B65A63FD49BFBF8DA6B7151CCCB4
Losangeles,147147802800,Unappropriated Balance,2010,Budget,actual,9E9112078EC743BDAF4767020F99D357
Losangeles,86573075800,Unappropriated Balance,2012,Budget,actual,B18D8DCBAC8A478C8A22B5F306CFC6E7
Losangeles,78212628100,Unappropriated Balance,2013,Budget,actual,91AC3FA68D4441B79A5E9CF04917DD73
Losangeles,62038354000,Unappropriated Balance,2014,Budget,actual,5E8AFEFE49CD409FB54D51901EF7DD6E
Losangeles,101665017700,Unappropriated Balance,2015,Proposed Budget,budget,BDFB7238C64A45929D920053B514A29F
Losangeles,500000000,Proprietary Funds,2015,Proposed Budget,budget,BDFB7238C64A45929D920053B514A29F
Menlopark,25668200,Projects,2009,Actual,actual,C18683A8F81E4D1AB2C80CBFF13FD920
Menlopark,30480000,Projects,2010,Actual,actual,9F13C895AA184A23BF5649D26C448142
Menlopark,24101500,Projects,2013,Actual,actual,B635C06AF83D4E56AEA435599D974AFE
Menlopark,29527500,Projects,2011,Actual,actual,3E879C16737D41518C5AC4FD867FB214
Menlopark,30480000,Projects,2012,Actual,actual,FC299B122A3B4707A63F2A8D11462F04
Menlopark,3929599600,Operating/ Non-Personnel,2009,Actual,actual,C18683A8F81E4D1AB2C80CBFF13FD920
Menlopark,4498020200,Operating/ Non-Personnel,2010,Actual,actual,9F13C895AA184A23BF5649D26C448142
Menlopark,6037124200,Operating/ Non-Personnel,2012,Actual,actual,FC299B122A3B4707A63F2A8D11462F04
Menlopark,4243678500,Operating/ Non-Personnel,2013,Actual,actual,B635C06AF83D4E56AEA435599D974AFE
Menlopark,9356234800,Operating/ Non-Personnel,2011,Actual,actual,3E879C16737D41518C5AC4FD867FB214
Menlopark,3257452100,Personnel,2009,Actual,actual,C18683A8F81E4D1AB2C80CBFF13FD920
Menlopark,3215055100,Personnel,2010,Actual,actual,9F13C895AA184A23BF5649D26C448142
Menlopark,3233133500,Personnel,2011,Actual,actual,3E879C16737D41518C5AC4FD867FB214
Menlopark,3144927400,Personnel,2012,Actual,actual,FC299B122A3B4707A63F2A8D11462F04
Menlopark,3131892900,Personnel,2013,Actual,actual,B635C06AF83D4E56AEA435599D974AFE
Monterey,5728679636,Employee Services,2009,Actual,actual,E78A8294DDC7239F4D62ACE3B36E4812
Monterey,5808549702,Employee Services,2010,Actual,actual,003022C6C96C67CADE97BE2B6F3F9371
Monterey,5739924788,Employee Services,2011,Actual,actual,268F16DEFD802A44A0537ADCCDE114FD
Monterey,5809187500,Employee Services,2012,Actual,actual,668AA60BB941BF23F998ABA91AC4F216
Monterey,5937185112,Employee Services,2013,Actual,actual,E3FD964DBB00464A80800271FEB8B9E5
Monterey,5434870283,Employee Services,2013,Actual,actual,483D8B34BEE94090AC76C4D11FC2944C
Monterey,5937185112,Employee Services,2013,Actual,actual,CC6167F78A2D4A208F09696F6FE3A61D
Monterey,5112621677,Employee Services,2014,Actual,actual,60CCCFD518744B5DAAC6BF370C8369EF
Monterey,515677695,Employee Services,2014,Actual,actual,8B8A1503B76245128268FD00BA3DB6F2
Monterey,1541719059,Employee Services,2014,Actual,actual,D3BAECEB654C45E4837A4557F7CE8ED9
Monterey,1030528963,Employee Services,2014,Actual,actual,3B0AF61978B34954B118445B226FD537
Monterey,2040970861,Employee Services,2014,Actual,actual,FFE26C326E28451AB29BF653B73531C6
Monterey,3052834003,Employee Services,2014,Actual,actual,0C3C67CFBE024A3D9213EC0D526AA072
Monterey,4935683526,Employee Services,2013,Actual,actual,5205BB78449F490B8DD6303EC07419B4
Monterey,3591385288,Employee Services,2014,Actual,actual,0590C4CB4C294E8885BC81FA27A05858
Monterey,4599779439,Employee Services,2014,Actual,actual,A835769DA9BC47729EB7522535E553F0
Monterey,5633241886,Employee Services,2014,Actual,actual,09A0E21F4D17468285D519D9DE8B415B
Monterey,2543898852,Employee Services,2014,Actual,actual,90363B10032B474A96EE48C3592DE3E6
Monterey,4442609365,Employee Services,2013,Actual,actual,03C6B5A4BC2D40EB9BCCB5FE7F3EA972
Monterey,6267362934,Employee Services,2014,Budget,budget,1EBDF02CA1234F598E3B00EF3A848CC6
Monterey,4093376230,Employee Services,2014,Actual,actual,02FC0655C0F34B608A376B9B4DF37A89
Monterey,4831412756,Services And Supplies,2009,Actual,actual,E78A8294DDC7239F4D62ACE3B36E4812
Monterey,4317415436,Services And Supplies,2010,Actual,actual,003022C6C96C67CADE97BE2B6F3F9371
Monterey,4764018353,Services And Supplies,2011,Actual,actual,268F16DEFD802A44A0537ADCCDE114FD
Monterey,4471085798,Services And Supplies,2012,Actual,actual,668AA60BB941BF23F998ABA91AC4F216
Monterey,5255636976,Services And Supplies,2013,Actual,actual,E3FD964DBB00464A80800271FEB8B9E5
Monterey,5255636976,Services And Supplies,2013,Actual,actual,CC6167F78A2D4A208F09696F6FE3A61D
Monterey,3916662312,Services And Supplies,2013,Actual,actual,5205BB78449F490B8DD6303EC07419B4
Monterey,3462027335,Services And Supplies,2013,Actual,actual,03C6B5A4BC2D40EB9BCCB5FE7F3EA972
Monterey,4221508587,Services And Supplies,2013,Actual,actual,483D8B34BEE94090AC76C4D11FC2944C
Monterey,3666566645,Services And Supplies,2014,Budget,budget,1EBDF02CA1234F598E3B00EF3A848CC6
Monterey,3005913183,Services And Supplies,2014,Actual,actual,02FC0655C0F34B608A376B9B4DF37A89
Monterey,3495219719,Services And Supplies,2014,Actual,actual,60CCCFD518744B5DAAC6BF370C8369EF
Monterey,3825458877,Services And Supplies,2014,Actual,actual,09A0E21F4D17468285D519D9DE8B415B
Monterey,1485665410,Services And Supplies,2014,Actual,actual,D3BAECEB654C45E4837A4557F7CE8ED9
Monterey,1166242456,Services And Supplies,2014,Actual,actual,3B0AF61978B34954B118445B226FD537
Monterey,2048220938,Services And Supplies,2014,Actual,actual,90363B10032B474A96EE48C3592DE3E6
Monterey,1754043914,Services And Supplies,2014,Actual,actual,FFE26C326E28451AB29BF653B73531C6
Monterey,3223858691,Services And Supplies,2014,Actual,actual,A835769DA9BC47729EB7522535E553F0
Monterey,2684582968,Services And Supplies,2014,Actual,actual,0590C4CB4C294E8885BC81FA27A05858
Monterey,2360808171,Services And Supplies,2014,Actual,actual,0C3C67CFBE024A3D9213EC0D526AA072
Monterey,318651120,Services And Supplies,2014,Actual,actual,8B8A1503B76245128268FD00BA3DB6F2
Monterey,697500284,Internal Services,2009,Actual,actual,E78A8294DDC7239F4D62ACE3B36E4812
Monterey,619858121,Internal Services,2010,Actual,actual,003022C6C96C67CADE97BE2B6F3F9371
Monterey,615572666,Internal Services,2011,Actual,actual,268F16DEFD802A44A0537ADCCDE114FD
Monterey,667439898,Internal Services,2012,Actual,actual,668AA60BB941BF23F998ABA91AC4F216
Monterey,659330732,Internal Services,2013,Actual,actual,E3FD964DBB00464A80800271FEB8B9E5
Monterey,547980871,Internal Services,2013,Actual,actual,5205BB78449F490B8DD6303EC07419B4
Monterey,599655749,Internal Services,2013,Actual,actual,483D8B34BEE94090AC76C4D11FC2944C
Monterey,671613347,Internal Services,2014,Budget,budget,1EBDF02CA1234F598E3B00EF3A848CC6
Monterey,397753852,Internal Services,2014,Actual,actual,0590C4CB4C294E8885BC81FA27A05858
Monterey,659330732,Internal Services,2013,Actual,actual,CC6167F78A2D4A208F09696F6FE3A61D
Monterey,512707136,Internal Services,2014,Actual,actual,A835769DA9BC47729EB7522535E553F0
Monterey,569664731,Internal Services,2014,Actual,actual,60CCCFD518744B5DAAC6BF370C8369EF
Monterey,627006807,Internal Services,2014,Actual,actual,09A0E21F4D17468285D519D9DE8B415B
Monterey,60284393,Internal Services,2014,Actual,actual,8B8A1503B76245128268FD00BA3DB6F2
Monterey,455697881,Internal Services,2014,Actual,actual,02FC0655C0F34B608A376B9B4DF37A89
Monterey,179357124,Internal Services,2014,Actual,actual,D3BAECEB654C45E4837A4557F7CE8ED9
